org_id.value,Negocio creado el,Fecha de ganado,Fecha de perdido,Origen,Tipo de cliente,Canal Agrupado,Tiempo de contacto (min),(C) (EXP) Plazo y Pago,(EXP) Fecha Kickoff,(EXP) Fecha de finalización de onboarding
,2023-06-27 21:12:31,2023-06-27 21:12:06,,ManuallyCreated,C,,998.0,Anual,2023-07-24,
207846.0,2023-06-28 18:59:19,2023-06-28 18:59:19,,API,C,Referrals,,Anual,2023-08-04,
218426.0,2023-06-29 15:59:20,,2024-06-28 18:31:40,API,C,Paid Ads,37.0,Mensual,2023-06-29,
26808.0,2023-06-29 21:59:20,2023-06-29 21:59:20,,API,B,Paid Ads,,Anual,2023-07-03,
219398.0,2023-06-30 20:59:19,2023-06-30 20:59:20,,API,A,Paid Ads,2347.0,Anual,2023-07-11,
10317.0,2023-06-30 20:59:26,2023-06-30 20:59:26,,API,B,Orgánico,948.0,Anual,2023-07-12,
218558.0,2023-06-30 21:59:18,,2023-09-01 13:50:14,API,B,Paid Ads,99.0,Mensual,2023-07-06,
11297.0,2023-06-30 21:59:23,,2024-08-27 21:11:17,API,B,Paid Ads,1188.0,Anual,2023-07-03,
218611.0,2023-06-30 22:59:19,,2024-08-01 15:37:59,API,B,Orgánico,414.0,Anual,2023-07-07,
42588.0,2023-06-30 23:59:18,2023-06-30 23:59:18,,API,C,Paid Ads,,Anual,2023-07-20,
218630.0,2023-07-01 01:59:19,2023-07-01 01:59:20,,API,C,Orgánico,1278.36,Anual,2023-06-30,
218987.0,2023-07-01 01:59:24,,2024-08-27 21:38:00,API,C,Referrals,,Anual,2023-08-21,
10317.0,2023-07-01 01:59:29,,2024-07-31 14:42:02,API,B,Paid Ads,1188.0,Anual,2023-07-03,
35764.0,2023-07-01 02:59:19,,2023-09-01 14:07:59,API,A,Orgánico,,Mensual,2023-07-07,
215904.0,2023-07-01 02:59:24,2023-07-06 04:00:00,,API,B,Paid Ads,954.0,Anual,2023-07-06,
218872.0,2023-07-04 03:59:19,,2024-08-27 21:38:26,API,A,Paid Ads,2997.0,Anual,2023-07-04,
218938.0,2023-07-04 18:59:21,,2024-08-19 15:37:58,API,B,Paid Ads,99.0,Mensual,2023-07-04,
21240.0,2023-07-05 16:59:20,,2023-10-18 19:47:21,API,B,Otros Canales,1548.0,Anual,2023-07-04,
216050.0,2023-07-10 20:59:20,2023-07-10 20:59:21,,API,B,Paid Ads,594.0,Anual,2023-07-20,
219293.0,2023-07-11 13:59:20,2023-07-11 13:59:20,,API,B,Paid Ads,513.0,Anual,2023-07-13,
215904.0,2023-07-11 16:16:02,,2024-11-08 13:26:02,ManuallyCreated,B,Paid Ads,954.0,Anual,2023-07-06,
219724.0,2023-07-11 20:59:20,,2024-10-21 15:10:04,API,B,Paid Ads,774.0,Anual,2023-07-18,
70.0,2023-07-13 20:39:13,,2024-09-19 19:54:58,ManuallyCreated,B,,349.0,Anual,2019-05-24,
219385.0,2023-07-14 17:59:19,2023-07-14 17:59:19,,API,C,Paid Ads,,Anual,2023-09-28,
10317.0,2023-07-17 20:23:39,,2023-11-30 16:27:31,ManuallyCreated,A,Paid Ads,1955.8,Anual,2023-07-18,
139223.0,2023-07-17 20:58:23,2023-07-17 20:58:23,,API,B,Outbound,,Anual,2023-07-14,
220113.0,2023-07-17 20:58:34,2023-07-17 20:58:35,,API,B,Paid Ads,948.0,Anual,2023-07-18,
23853.0,2023-07-20 15:05:08,,2024-10-21 15:15:12,ManuallyCreated,B,Outbound,774.0,Anual,2023-07-20,
218397.0,2023-07-21 12:32:18,2023-07-21 12:32:18,,API,B,Orgánico,,Anual,2023-07-19,
28771.0,2023-07-21 12:32:23,2023-07-21 12:32:24,,API,C,Paid Ads,1188.0,Mensual,2023-07-25,
207821.0,2023-07-21 12:32:29,2023-07-21 12:32:29,,API,B,Referrals,,Anual,2023-07-26,
28771.0,2023-07-21 18:32:40,,2024-08-27 21:28:00,API,C,Paid Ads,1188.0,Anual,2023-08-01,
218133.0,2023-07-22 17:32:40,,2024-10-02 13:00:10,API,A,Paid Ads,1548.0,Anual,2023-08-17,
220547.0,2023-07-25 13:34:22,2023-07-25 13:34:22,,API,A,Paid Ads,4308.0,Anual,2023-07-24,
34079.0,2023-07-26 13:34:22,2023-07-26 13:34:23,,API,B,Outbound,,Anual,2023-07-26,
217521.0,2023-07-26 13:34:29,,2024-08-27 21:35:04,API,C,Paid Ads,,Anual,2023-08-02,
26138.0,2023-07-26 15:34:21,2023-07-26 15:34:21,,API,C,Paid Ads,,Anual,2023-07-28,
217497.0,2023-07-27 18:34:22,,2024-08-27 21:40:04,API,C,Orgánico,828.0,Anual,2023-08-04,
220701.0,2023-07-27 20:33:56,2023-07-27 20:33:16,,ManuallyCreated,C,Referrals,348.0,Anual,2023-07-31,
220695.0,2023-07-28 01:34:21,2023-07-28 01:34:21,,API,C,Paid Ads,,Anual,2023-08-01,
65914.0,2023-07-28 13:34:21,,2023-09-01 13:52:46,API,A,Paid Ads,139.0,Mensual,2023-07-28,
65914.0,2023-07-28 13:38:42,,2023-09-01 13:56:24,ManuallyCreated,A,Paid Ads,139.0,Mensual,2023-07-28,
219178.0,2023-07-28 15:34:22,2023-07-28 15:34:22,,API,A,Paid Ads,,Anual,2023-07-31,
220338.0,2023-07-28 16:34:21,,2024-08-27 21:40:21,API,C,Paid Ads,1188.0,Anual,2023-08-24,
37195.0,2023-07-29 00:34:21,2023-07-29 00:34:21,,API,B,Outbound,828.0,Anual,2023-08-11,
220699.0,2023-07-31 14:34:21,2023-07-31 14:34:21,,API,A,Paid Ads,,Anual,2023-07-31,
207393.0,2023-07-31 22:34:21,,2024-02-29 00:00:00,API,B,Paid Ads,129.0,Anual,2023-08-03,
181761.0,2023-07-31 23:34:21,2023-07-31 23:34:21,,API,B,Outbound,,Anual,2023-08-23,
220237.0,2023-07-31 23:34:26,2023-07-31 23:34:26,,API,B,Paid Ads,1188.0,Mensual,2023-08-08,
202815.0,2023-07-31 23:34:30,2023-07-31 23:34:30,,API,B,Orgánico,1188.0,Anual,2023-08-08,
41601.0,2023-08-01 01:34:22,2023-08-01 01:34:22,,API,B,Paid Ads,1188.0,Anual,2023-08-08,
35456.0,2023-08-01 01:34:26,2023-08-01 01:34:26,,API,A,Paid Ads,348.0,Anual,2023-07-31,
35456.0,2023-08-01 01:34:31,2023-08-01 01:34:31,,API,B,Paid Ads,348.0,Anual,2023-08-08,
220769.0,2023-08-02 01:36:03,,2024-08-19 16:03:58,API,A,Paid Ads,,Anual,2023-08-02,
219298.0,2023-08-03 00:36:03,2023-08-03 00:36:03,,API,B,Orgánico,,Anual,2023-08-21,
217955.0,2023-08-04 17:36:02,2023-08-04 17:36:03,,API,B,Paid Ads,,Anual,2023-08-10,
220601.0,2023-08-08 22:36:04,,2024-10-02 13:02:41,API,B,Paid Ads,,Anual,2023-08-15,
221167.0,2023-08-09 21:36:03,2023-08-09 21:36:03,,API,B,Paid Ads,348.0,Anual,2023-08-15,
221012.0,2023-08-10 14:36:00,2023-08-10 14:36:00,,API,C,Paid Ads,1188.0,Anual,2023-08-15,
218416.0,2023-08-10 19:36:03,2023-08-10 19:36:03,,API,B,Paid Ads,69.0,Anual,2023-08-15,
20467.0,2023-08-12 16:37:45,2023-08-12 16:37:45,,API,A,Outbound,2988.0,Anual,2023-08-14,
205892.0,2023-08-13 00:37:44,,2024-08-21 04:00:00,API,C,Orgánico,2148.0,Anual,2023-08-15,
220705.0,2023-08-13 00:37:48,,2024-08-19 15:12:57,API,C,Orgánico,,Anual,2023-08-16,
205388.0,2023-08-13 00:37:53,2023-08-13 00:37:53,,API,B,Outbound,,Anual,2023-08-17,
34812.0,2023-08-17 04:30:24,2023-08-17 04:30:24,,API,C,Outbound,,Anual,2023-08-21,
221390.0,2023-08-17 18:28:21,2023-08-17 18:28:21,,API,B,Paid Ads,,Anual,2023-08-22,
37195.0,2023-08-18 15:01:34,2023-07-29 00:34:21,,ManuallyCreated,B,Outbound,828.0,Anual,2023-08-18,
220764.0,2023-08-18 15:28:20,2023-08-18 15:28:20,,API,B,Orgánico,,Anual,2023-08-18,
220512.0,2023-08-19 20:28:20,2023-08-19 20:28:20,,API,B,Paid Ads,,Anual,2023-08-23,
221105.0,2023-08-21 14:28:20,,2024-09-26 00:16:48,API,B,Paid Ads,,Anual,2023-08-23,
221498.0,2023-08-21 21:28:21,2023-08-21 21:28:21,,API,C,Orgánico,,Anual,2024-03-04,
221490.0,2023-08-24 14:28:21,,2024-10-25 15:14:49,API,A,Paid Ads,594.0,Anual,2023-08-31,
221624.0,2023-08-25 13:28:20,2023-08-25 13:28:20,,API,B,Paid Ads,1188.0,Anual,2023-08-25,
89294.0,2023-08-31 20:28:20,2023-08-31 20:28:20,,API,C,Outbound,,Anual,2023-09-04,
5635.0,2023-08-31 23:28:20,2023-08-31 23:28:20,,API,B,Orgánico,,Anual,2023-09-04,
221368.0,2023-08-31 23:28:25,2023-08-31 23:28:25,,API,C,Paid Ads,,Anual,2023-10-10,
221486.0,2023-08-31 23:28:30,2023-08-31 23:28:30,,API,C,Paid Ads,828.0,Anual,2023-09-06,
10271.0,2023-09-01 13:28:21,2023-09-01 13:28:21,,API,A,Outbound,,Anual,2023-09-05,
10317.0,2023-09-01 14:28:19,2023-09-01 14:28:19,,API,B,Orgánico,,Anual,2023-09-04,
43176.0,2023-09-06 19:28:24,2023-09-06 19:28:24,,API,C,Paid Ads,,Anual,2023-09-07,
137503.0,2023-09-07 23:28:19,2023-09-07 23:28:19,,API,B,Paid Ads,848.0,Anual,2023-09-11,
221307.0,2023-09-07 23:28:24,,2024-05-03 21:15:43,API,A,Paid Ads,99.0,Otros,2023-09-08,
36107.0,2023-09-10 23:28:21,2023-09-10 23:28:21,,API,A,Paid Ads,,Anual,2023-09-11,
221897.0,2023-09-12 00:28:19,,2023-10-24 14:20:24,API,A,Paid Ads,,Mensual,2023-09-11,
221154.0,2023-09-15 21:28:22,,2023-10-24 14:26:36,API,B,Paid Ads,,Mensual,2023-09-18,
223130.0,2023-09-15 21:28:27,2023-09-15 21:28:27,,API,B,Paid Ads,,Mensual,2023-09-27,
16525.0,2023-09-18 14:28:21,,2024-04-16 23:30:54,API,B,Paid Ads,,Anual,2023-09-19,
220954.0,2023-09-18 17:30:35,2023-09-18 17:30:35,,API,A,Referrals,,Anual,2023-09-18,
515.0,2023-09-18 22:28:22,,2024-10-02 13:10:00,API,B,Paid Ads,,Anual,2023-09-21,
207428.0,2023-09-20 21:28:20,2023-09-20 21:28:20,,API,B,Paid Ads,,Anual,2023-09-21,
137649.0,2023-09-21 21:28:20,2023-09-21 21:28:20,,API,A,Paid Ads,,Anual,2023-09-23,
223016.0,2023-09-26 19:28:21,2023-09-26 19:28:22,,API,B,Paid Ads,,Anual,2023-09-29,
220420.0,2023-09-27 00:28:21,2023-09-27 00:28:21,,API,C,Orgánico,,Anual,2023-09-28,
223431.0,2023-09-27 21:28:20,2023-09-27 21:28:20,,API,A,Orgánico,,Anual,2023-09-28,
205879.0,2023-09-28 00:28:20,2023-09-28 00:28:20,,API,A,Paid Ads,,Anual,2024-01-02,
220895.0,2023-09-28 00:28:25,2023-09-28 00:28:25,,API,A,Paid Ads,,Anual,2023-09-28,
13600.0,2023-09-28 19:28:22,2023-09-28 19:28:22,,API,A,Outbound,,Anual,2023-12-19,
8875.0,2023-09-29 16:28:22,2023-09-29 16:28:22,,API,C,Paid Ads,,Anual,2023-10-02,
222805.0,2023-09-29 22:28:20,2023-09-29 22:28:20,,API,C,Paid Ads,,Anual,2023-10-02,
220636.0,2023-09-30 15:28:21,2023-09-30 15:28:21,,API,B,Orgánico,,Anual,2023-12-11,
13466.0,2023-09-30 23:28:20,,2024-12-31 00:00:00,API,A,Paid Ads,,Anual,2023-10-02,
78999.0,2023-09-30 23:28:25,2023-09-30 23:28:25,,API,B,Orgánico,,Anual,2023-10-30,
222105.0,2023-10-04 19:30:03,2023-10-04 19:30:03,,API,B,Paid Ads,,Anual,2023-11-10,
6625.0,2023-10-05 17:30:04,,2024-10-14 19:07:44,API,B,Orgánico,,Anual,2023-10-06,
,2023-10-06 21:36:39,,2024-05-03 20:58:45,ManuallyCreated,C,,99.0,Mensual,2023-10-12,
223399.0,2023-10-10 23:30:01,2023-10-10 23:30:01,,API,A,Referrals,,Anual,2023-10-10,
23415.0,2023-10-12 15:18:49,,2025-01-13 20:16:32,ManuallyCreated,,,,Otros,2024-05-22,
217598.0,2023-10-13 13:51:41,2023-05-31 00:00:00,,ManuallyCreated,B,Paid Ads,,Anual,2023-08-10,
36743.0,2023-10-16 20:30:02,,2024-10-14 19:07:44,API,C,Paid Ads,,Anual,2023-10-19,
37164.0,2023-10-16 22:30:02,,2024-05-03 21:07:04,API,B,Paid Ads,,Anual,,
224266.0,2023-10-16 22:30:08,2023-10-16 22:30:08,,API,C,Eventos,,Anual,2023-10-19,
223187.0,2023-10-17 16:30:01,,2024-10-14 19:07:44,API,C,Paid Ads,,Anual,2023-10-25,
14393.0,2023-10-19 04:30:02,,2023-12-20 15:31:03,API,A,,129.0,Mensual,2023-10-19,
220086.0,2023-10-19 21:30:00,2023-10-19 21:30:00,,API,B,Eventos,,Anual,2023-11-07,
224688.0,2023-10-19 21:30:06,,2024-10-14 19:07:44,API,B,Paid Ads,,Anual,2023-10-30,
206347.0,2023-10-20 21:30:01,,2024-10-14 19:08:30,API,C,Paid Ads,795.96,Anual,2023-10-24,
242570.0,2023-10-20 23:30:01,,2024-12-31 00:00:00,API,A,Paid Ads,,Anual,2023-10-23,
224492.0,2023-10-23 16:30:02,2023-10-23 16:30:02,,API,B,Paid Ads,,Anual,2023-10-25,
223485.0,2023-10-24 12:30:03,2023-10-24 12:30:03,,API,B,Paid Ads,,Anual,2023-10-26,
224363.0,2023-10-25 23:30:02,2023-10-25 23:30:02,,API,C,Referrals,,Anual,2023-10-27,
224879.0,2023-10-26 20:30:02,,2024-10-14 19:07:44,API,B,Paid Ads,,Anual,2023-10-30,
89554.0,2023-10-27 21:30:02,2023-10-27 21:30:02,,API,B,Outbound,,Anual,2023-10-31,
224055.0,2023-10-28 23:30:02,2023-10-28 23:30:02,,API,B,Eventos,,Anual,2024-03-25,
220086.0,2023-10-30 16:30:02,2023-10-30 16:30:02,,API,C,Eventos,,Anual,2023-12-12,
224011.0,2023-10-30 22:30:01,,2023-12-27 03:12:55,API,A,Eventos,,Anual,,
41349.0,2023-10-30 23:30:01,2023-10-30 23:30:01,,API,C,Paid Ads,,Anual,2023-10-31,
225103.0,2023-10-31 14:30:02,2023-10-31 14:30:02,,API,A,Paid Ads,,Anual,2023-11-03,
220086.0,2023-10-31 15:30:02,2023-10-31 15:30:02,,API,C,Paid Ads,,Anual,2023-11-09,
26622.0,2023-10-31 22:30:01,2023-10-31 22:30:02,,API,B,Outbound,,Anual,2023-11-01,
220086.0,2023-10-31 23:30:01,2023-10-31 23:30:01,,API,C,Paid Ads,,Anual,2023-12-08,
224810.0,2023-11-01 00:30:01,2023-11-01 00:30:01,,API,C,Paid Ads,,Anual,2024-11-09,2024-11-18
224601.0,2023-11-01 03:30:02,2023-11-01 03:30:02,,API,C,Paid Ads,,Anual,2023-11-08,
222012.0,2023-11-02 23:30:03,2023-11-02 23:30:03,,API,B,Paid Ads,,Anual,2023-11-06,
223301.0,2023-11-02 23:30:10,2023-11-02 23:30:10,,API,B,Paid Ads,,Anual,2023-11-03,
25239.0,2023-10-31 04:00:00,,2024-12-31 00:00:00,API,A,Referrals,,Anual,2023-11-15,
143838.0,2023-11-15 15:30:03,2023-11-15 15:30:03,,API,A,Outbound,,Anual,2023-11-28,
224596.0,2023-11-15 20:30:02,2023-11-15 20:30:02,,API,B,Paid Ads,,Anual,2023-11-20,
36345.0,2023-11-16 03:20:06,,2024-03-25 00:38:15,API,B,Referrals,348.0,Anual,2023-11-17,
225636.0,2023-11-16 21:50:05,2023-11-16 21:50:05,,API,C,Paid ads,774.0,Anual,2023-11-20,
225619.0,2023-11-17 13:51:47,2023-11-17 13:51:47,,API,B,Paid Ads,,Anual,2023-11-21,
40782.0,2023-11-17 15:51:47,2023-11-17 15:51:47,,API,B,Orgánico,,Anual,2023-12-01,
224522.0,2023-11-17 22:51:47,2023-11-17 22:51:47,,API,C,Paid Ads,,Anual,2023-11-23,
225412.0,2023-11-23 19:21:47,2023-11-23 19:21:47,,API,A,Paid Ads,,Anual,2023-11-29,
222853.0,2023-11-27 14:23:28,2023-11-27 14:23:29,,API,A,Paid Ads,,Anual,2023-11-30,
225882.0,2023-11-28 13:53:28,2023-11-28 13:53:28,,API,B,Referrals,,Anual,2023-12-01,
225636.0,2023-11-28 22:23:32,2023-11-28 22:23:32,,API,B,Paid Ads,,Anual,2023-11-30,
35745.0,2023-11-29 15:53:30,2023-11-29 15:53:30,,API,B,Orgánico,,Anual,2023-12-04,
225901.0,2023-11-29 16:23:28,2023-11-29 16:23:28,,API,B,Paid Ads,,Anual,2024-02-07,
225921.0,2023-11-29 20:23:28,2023-11-29 20:23:28,,API,A,Paid Ads,,Anual,2024-02-02,
225102.0,2023-11-29 20:53:29,2023-11-29 20:53:29,,API,B,Paid Ads,,Anual,2023-12-08,
225418.0,2023-11-29 22:23:30,2023-11-29 22:23:30,,API,B,Paid Ads,,Anual,2024-01-03,
226064.0,2023-11-29 23:23:29,2023-11-29 23:23:29,,API,B,Referrals,,Anual,2024-01-29,
226114.0,2023-11-30 14:35:39,2023-11-30 14:33:57,,ManuallyCreated,B,Referrals,349.0,Anual,2023-12-14,
41661.0,2023-11-30 15:23:28,2023-11-30 15:23:28,,API,B,Paid Ads,,Anual,2023-12-05,
225837.0,2023-11-30 16:25:16,2023-11-30 16:25:16,,API,B,Paid Ads,,Anual,2023-12-04,
225473.0,2023-11-30 16:25:20,2023-11-30 16:25:20,,API,A,Paid Ads,,Anual,2024-02-19,
225760.0,2023-11-30 16:25:25,2023-11-30 16:25:25,,API,B,Outbound,,Anual,2024-01-24,
225412.0,2023-11-30 18:25:15,2023-11-30 18:25:15,,API,A,Paid Ads,,Anual,2023-12-12,
5181.0,2023-11-30 20:55:15,2023-11-30 20:55:15,,API,A,Paid Ads,,Anual,2023-12-04,
225476.0,2023-11-30 20:55:20,2023-11-30 20:55:20,,API,B,Paid Ads,,Anual,2023-12-18,
225636.0,2023-11-30 21:25:15,2023-11-30 21:25:15,,API,C,Paid Ads,,Anual,2023-12-08,
221389.0,2023-11-30 22:25:15,2023-11-30 22:25:15,,API,B,Paid Ads,,Anual,2023-12-04,
223727.0,2023-11-30 22:25:19,2024-07-01 20:55:24,,API,A,Paid Ads,,Anual,2023-12-05,
224521.0,2023-11-30 23:25:15,2023-11-30 23:25:15,,API,A,Paid Ads,,Anual,2023-12-05,
27865.0,2023-12-01 02:25:15,2023-12-01 02:25:15,,API,C,Paid Ads,,Anual,2024-02-01,
224594.0,2023-12-01 02:55:15,2023-12-01 02:55:15,,API,B,Paid Ads,,Anual,2023-12-05,
226070.0,2023-12-01 03:25:17,2023-12-01 03:25:17,,API,B,Paid Ads,,Anual,2024-01-02,
140751.0,2023-12-01 03:55:15,2023-12-01 03:55:15,,API,B,Orgánico,,Anual,2024-02-21,
225777.0,2023-11-30 04:00:00,2023-12-01 04:25:15,,API,B,Paid Ads,,Anual,2024-01-23,
225727.0,2023-12-01 22:25:15,2023-12-01 22:25:15,,API,B,Paid Ads,,Anual,2023-12-06,
225683.0,2023-12-03 17:25:15,,2024-01-12 15:21:45,API,A,Paid Ads,278.0,Mensual,2023-12-06,
226125.0,2023-11-30 04:00:00,2023-11-30 00:00:00,,API,B,Referrals,,Anual,2023-12-07,
10495.0,2023-11-30 04:00:00,2023-12-04 01:25:15,,API,A,Orgánico,,Mensual,2024-01-03,
226003.0,2023-11-30 04:00:00,2023-12-04 01:25:19,,API,B,Orgánico,,Anual,2023-12-12,
225458.0,2023-11-30 04:00:00,2023-12-04 01:25:24,,API,B,"Referrals
",,Anual,2024-10-15,
224594.0,2023-12-05 21:25:16,2023-12-05 21:25:16,,API,B,Paid Ads,,Anual,2023-12-06,
36548.0,2023-12-05 22:55:15,2023-12-05 22:55:15,,API,B,Orgánico,,Anual,2023-12-11,
226405.0,2023-12-07 16:31:24,,2024-11-11 19:40:06,ManuallyCreated,C,Referrals,69.0,Mensual,2023-12-08,
39608.0,2023-12-16 00:00:54,2023-12-16 00:00:54,,API,B,Paid Ads,,Anual,2023-12-19,
226883.0,2023-12-19 19:32:22,2023-12-19 19:32:22,,API,A,Paid Ads,,Anual,2023-12-20,
226653.0,2023-12-20 03:02:21,2023-12-20 03:02:21,,API,A,Orgánico,,Anual,2023-12-28,
2249.0,2023-12-20 20:02:22,2023-12-20 20:02:22,,API,B,Paid Ads,,Anual,2023-12-20,
220885.0,2023-12-21 18:32:21,2023-12-21 18:32:21,,API,C,Referrals,,Anual,2024-02-07,2024-03-21
39917.0,2023-12-22 22:02:21,2023-12-22 22:02:21,,API,A,Orgánico,,Anual,2024-01-02,
227544.0,2023-12-27 13:34:04,2024-12-04 13:19:33,,API,C,Referrals,69.0,Mensual,2024-01-03,
227560.0,2023-12-28 21:04:05,2023-12-28 21:04:05,,API,B,Referrals,,Anual,2024-01-03,
227003.0,2023-12-30 19:35:46,2023-12-30 19:35:46,,API,B,Referrals,,Anual,2024-01-09,
225636.0,2024-01-02 14:37:27,2024-01-02 14:37:27,,API,B,Paid Ads,,Anual,2024-01-24,
227111.0,2024-01-02 19:37:28,2024-01-02 19:37:28,,API,B,Orgánico,,Anual,2024-03-07,
224016.0,2024-01-04 16:39:09,2024-01-04 16:39:09,,API,A,Paid Ads,,Anual,2024-01-05,
226756.0,2024-01-10 19:14:03,2024-01-10 19:14:03,,API,C,Paid Ads,843.72,Anual,2024-01-11,
227068.0,2024-01-11 18:43:35,,2024-10-21 23:05:02,API,A,Paid Ads,,Anual,2024-01-11,
225636.0,2024-01-12 20:43:35,2024-12-19 16:24:21,,API,C,Paid Ads,69.0,Mensual,2024-12-18,2024-12-20
66678.0,2024-01-12 20:43:39,2024-01-12 20:43:39,,API,A,Paid Ads,,Anual,2024-01-16,
38089.0,2024-01-12 22:43:36,2024-01-12 22:43:36,,API,A,Nurturing,,Anual,2024-01-16,
228641.0,2024-01-15 19:45:26,2024-01-15 19:45:27,,API,B,Paid Ads,,Anual,2024-01-15,
206054.0,2024-01-15 20:45:23,2024-01-15 20:45:23,,API,B,Paid Ads,,Anual,2024-01-16,
228019.0,2024-01-15 21:45:24,,2024-02-29 00:00:00,API,C,Paid Ads,,Mensual,2024-01-16,
9842.0,2024-01-16 22:45:24,,2024-04-16 23:19:07,API,B,,99.0,Mensual,2024-01-17,
228264.0,2024-01-17 14:15:22,2024-01-17 14:15:22,,API,C,Paid Ads,,Anual,2024-01-17,
210800.0,2024-01-17 21:45:31,2024-01-17 21:45:31,,API,C,Paid Ads,,Anual,2024-01-19,
228269.0,2024-01-19 01:51:32,2024-01-19 01:51:32,,API,A,Paid Ads,,Anual,2024-01-19,
228351.0,2024-01-19 16:51:31,2024-01-19 16:51:31,,API,B,Paid Ads,,Anual,2024-01-19,
29738.0,2024-01-25 14:55:25,2024-01-25 14:30:59,,ManuallyCreated,B,Referrals,,Anual,2024-01-26,
229200.0,2024-01-25 17:54:56,,2024-03-28 04:02:11,API,B,Paid Ads,119.0,Mensual,2024-01-29,
221564.0,2024-01-29 12:57:49,2024-01-29 12:57:49,,API,B,Paid Ads,,Anual,2024-01-31,
229260.0,2024-01-29 14:27:49,2024-01-29 14:27:49,,API,B,Referrals,,Anual,2024-01-29,
229243.0,2024-01-30 13:57:49,2024-01-30 13:57:49,,API,B,Paid Ads,,Anual,2024-01-30,
227492.0,2024-01-31 14:59:31,2024-01-31 14:59:31,,API,B,Paid Ads,,Anual,2024-02-01,
225636.0,2024-01-31 15:59:31,2024-01-31 15:59:31,,API,B,Paid Ads,,Anual,2024-02-02,
225636.0,2024-01-31 15:59:36,2024-01-31 15:59:36,,API,B,Orgánico,,Anual,2024-02-05,
226829.0,2024-01-31 22:59:30,2024-01-31 22:59:30,,API,A,Paid Ads,,Anual,2024-02-01,
8446.0,2024-01-31 23:29:33,2024-01-31 23:29:33,,API,A,Orgánico,,Anual,2024-02-06,2024-03-18
222593.0,2024-02-03 21:59:32,2024-02-03 21:59:32,,API,B,Referrals,,Anual,2024-02-05,
228306.0,2024-02-05 21:31:13,2024-02-05 21:31:13,,API,B,Paid Ads,,Anual,2024-02-07,
229633.0,2024-02-06 00:31:14,,2024-11-11 18:25:03,API,C,Paid Ads,69.0,Mensual,2024-02-08,
10317.0,2024-02-06 15:01:35,,2024-05-03 21:12:46,API,B,Orgánico,53.58,Mensual,2024-02-07,
229727.0,2024-02-07 04:31:13,,2024-05-03 20:54:33,API,B,,73.39,Mensual,2024-02-07,
229969.0,2024-02-16 15:34:37,2024-02-16 15:34:37,,API,C,Paid Ads,,Anual,2024-02-19,2024-08-01
229820.0,2024-02-16 18:04:37,2024-02-16 18:04:37,,API,B,Paid Ads,,Anual,2024-02-19,
230275.0,2024-02-17 00:06:21,2024-02-17 00:06:21,,API,,Paid Ads,630.0,Anual,2024-02-19,
,2024-02-19 13:16:23,2024-02-19 13:15:56,,ManuallyCreated,,Referrals,397.0,Anual,2024-02-20,
230547.0,2024-02-21 15:46:18,,2024-04-25 21:25:49,API,C,Paid Ads,51.0,Mensual,2024-03-05,
230605.0,2024-02-21 21:46:16,2024-02-21 21:46:16,,API,A,Paid Ads,,Anual,2024-02-22,
42944.0,2024-02-23 00:46:17,2024-02-23 00:46:17,,API,C,Paid Ads,,Anual,2024-02-26,
228768.0,2024-02-24 22:22:25,2024-02-24 22:22:25,,API,B,Paid Ads,,Anual,2024-02-28,
230579.0,2024-02-24 23:22:25,2024-02-24 23:22:25,,API,B,Paid Ads,51.0,Mensual,2024-02-27,
230134.0,2024-02-26 16:22:25,2024-02-26 16:22:25,,API,B,Paid Ads,,Anual,2024-02-26,
228230.0,2024-02-26 22:22:25,2024-02-26 22:22:25,,API,A,Paid Ads,,Anual,2024-03-05,2024-03-28
25099.0,2024-02-27 00:52:25,2024-02-27 00:52:25,,API,B,Paid Ads,95.0,Mensual,2024-02-27,
230839.0,2024-02-27 14:22:25,,2024-04-09 20:40:37,API,C,Paid Ads,51.0,Mensual,2024-02-27,
103377.0,2024-02-27 15:22:26,2024-02-27 15:22:26,,API,B,Paid Ads,,Anual,2024-02-28,
225636.0,2024-02-28 15:52:23,2024-02-28 15:52:23,,API,,Paid Ads,,Anual,2024-03-04,
229649.0,2024-02-29 13:22:26,2024-02-29 13:22:26,,API,B,Paid Ads,,Anual,2024-03-04,
230523.0,2024-02-29 21:22:25,,2024-05-17 13:47:22,API,A,Paid Ads,94.47,Mensual,2024-03-01,
230520.0,2024-03-04 14:22:26,2024-02-29 00:00:00,,API,B,Paid Ads,,Anual,2024-03-05,
231254.0,2024-03-05 00:22:25,2024-02-29 00:00:00,,API,,Orgánico,,Anual,2024-03-07,
202988.0,2024-03-05 18:52:24,2024-02-29 00:00:00,,API,A,,,Anual,2024-03-06,
231344.0,2024-03-05 19:22:24,2024-02-29 00:00:00,,API,B,Paid Ads,,Anual,2024-03-06,
228428.0,2024-03-05 20:52:26,,2024-05-07 16:16:30,API,B,Orgánico,73.5,Mensual,2024-03-19,
231670.0,2024-03-05 22:52:25,2024-02-29 00:00:00,,API,B,Nurturing,,Anual,2024-03-06,
223050.0,2024-03-06 00:52:24,2024-02-29 00:00:00,,API,B,Paid Ads,,Anual,2024-03-08,
52360.0,2024-03-06 17:24:09,2024-02-29 00:00:00,,API,A,Paid Ads,207.0,Anual,2024-03-11,
37407.0,2024-03-06 19:54:08,2024-03-06 19:54:08,,API,C,Nurturing,,Anual,2024-03-11,
